Address
"-19.898464668171645, -43.99443356619363"
"-19.95498101763441, -43.982271818563866"
"-19.898397321944877, -43.9493427082825"
"-19.918802270164285, -43.970048593541385"
"-19.912978578680445, -43.92862233392035"
"-19.898070979096914, -43.93791205147724"
"-19.902209246786494, -43.97042298887848"
"-19.87483499774875, -43.97774643652209"
"-19.875268793114106, -43.99456474911016"
"-19.88435339474468, -43.914538898803286"
"-19.94438725618608, -43.949143358690556"
"-19.941315856338054, -43.895960248966475"
"-19.953352814716823, -43.92600226506997"
"-19.927790035602825, -43.979751206570164"
"-19.951212132985308, -43.93390804053856"
"-19.918575356107166, -43.991299049533474"
"-19.93759238248646, -43.95745252888916"
"-19.899542281322923, -43.96946943961255"
"-19.951759505365644, -43.99147122053014"
"-19.969261347543515, -43.89722024718279"
"-19.91593899018898, -43.958684284180634"
"-19.89466124183734, -43.958826666881805"
"-19.965706192591, -43.9439664480122"
"-19.971939284188064, -43.914296049969366"
"-19.919773887046567, -43.93116507635691"
"-19.90078984066417, -43.938136841421205"
"-19.97253510987354, -43.92608278249969"
"-19.918856807672864, -43.971120996106386"
"-19.889132206275708, -43.90434436656207"
"-19.972100926674393, -43.90765807030155"
"-19.972314343526282, -43.89655614469339"
"-19.90714387621612, -43.98410776951838"
"-19.9632616963251, -43.9657899775071"
"-19.92624780121262, -43.972470101558535"
"-19.88819430144895, -43.971268485121534"
"-19.933908325757436, -43.910543921809825"
"-19.94310621747153, -43.93418366363494"
"-19.957501653982906, -43.907862081738735"
"-19.96715052762178, -43.89979486638163"
"-19.874090527228002, -43.98904976175353"
"-19.891691339934898, -43.96045966568542"
"-19.88313865139868, -43.97660838235935"
"-19.923935531802723, -43.9680763087422"
"-19.933683039207448, -43.96944423019584"
"-19.897726627688414, -43.964994315307585"
"-19.954594549096214, -43.975210423223864"
"-19.956801616095895, -43.947963276780236"
"-19.942303161207224, -43.91222078543022"
"-19.880002527861034, -43.89977112431411"
"-19.967044013462214, -43.95030751648657"
"-19.900364049183107, -43.949957980148525"
"-19.885167122341556, -43.91810402985148"
"-19.912889763590773, -43.939757240475224"
"-19.927036630611862, -43.985710474336194"
"-19.964642986928723, -43.9622540275471"
"-19.893361645051215, -43.91520541324819"
"-19.924808894761405, -43.92102212422562"
"-19.941554631647218, -43.99497718739746"
"-19.895456143739654, -43.96428558707113"
"-19.939037018667985, -43.97775723881182"
"-19.969525168671, -43.98817736925993"
"-19.893571092137492, -43.909590688958275"
"-19.94467117959267, -43.92542259916173"
"-19.93879381145135, -43.9752970260135"
"-19.9504455117791, -43.932299493449406"
"-19.971171982467645, -43.91243373428866"
"-19.92342314551625, -43.91435455593672"
"-19.896901357861264, -43.95527111381917"
"-19.93030895185165, -43.9194213525007"
"-19.92463333602249, -43.91227145315806"
"-19.888915993426426, -43.98847083271755"
"-19.96745568386986, -43.97105939267554"
"-19.905779914034653, -43.98281577553155"
"-19.94923573287576, -43.941411387516766"
"-19.91050800441331, -43.93629905904096"
"-19.8986424088225, -43.9435079912097"
"-19.929211838278462, -43.966480835798784"
"-19.923312594396567, -43.95393776491668"
"-19.951869586042143, -43.91461071829702"
"-19.895026909986633, -43.940183900363756"
"-19.96656035578238, -43.92274052994092"
"-19.910217075903304, -43.90646683088752"
"-19.92179786716834, -43.930118273552964"
"-19.936081847864394, -43.97142777249455"
"-19.939751965626648, -43.9746198622842"
"-19.94882713126098, -43.957851174818146"
"-19.970506149971648, -43.95264428254983"
"-19.953462603881952, -43.96254823732443"
"-19.91533630309828, -43.94681667475143"
"-19.963396469181514, -43.94094162189484"
"-19.965825096630294, -43.89711131263285"
"-19.897617597452925, -43.98241987777358"
"-19.91494227260507, -43.917237593778395"
"-19.94508868020739, -43.918865930916496"
"-19.88687171171212, -43.980620590017594"
"-19.940328288524675, -43.92313103827244"
"-19.920977885409574, -43.958340523831914"
"-19.888958066244264, -43.902386440413316"
"-19.957465960869328, -43.90212487213581"
"-19.88930746865523, -43.95522281795921"
"-19.910014141147606, -43.93849579722011"
"-19.920125874792166, -43.99311640485566"
"-19.876470543455763, -43.94451351173276"
"-19.933015944109528, -43.987537285938735"
"-19.94926357110333, -43.975195004456744"
"-19.965947908867133, -43.92698965881923"
"-19.90039665046177, -43.95984529352797"
"-19.91838590225006, -43.919209870351104"
"-19.905049161955407, -43.90191390428814"
"-19.900663904104093, -43.932662753770636"
"-19.896290836274666, -43.916897115036605"
"-19.880404229535902, -43.96818662786922"
"-19.92144148353604, -43.949496807822"
"-19.95217202397467, -43.977558121997724"
"-19.95980382049337, -43.93136799909516"
"-19.916423413525923, -43.91489590288339"
"-19.921897854879997, -43.984980938180506"
"-19.89871319656832, -43.924058890922666"
"-19.874275961408042, -43.95412174011449"
"-19.959659486961332, -43.981531874657364"
"-19.924130927095916, -43.95191518649541"
"-19.964567194949897, -43.94680276833691"
"-19.92768517288774, -43.92726466967198"
"-19.926356587862706, -43.9739423888941"
"-19.92203766311713, -43.986726932197556"
"-19.897546883342635, -43.9417523891448"
"-19.879721319460703, -43.951677742762804"
"-19.88974330013862, -43.92140147320706"
"-19.882955158216927, -43.895143551997904"
"-19.886023566225614, -43.98808655349814"
"-19.9636182032427, -43.925363431353155"
"-19.92565259345508, -43.93895447667307"
"-19.874092310458966, -43.948485672353"
"-19.92183648763414, -43.90185084004805"
"-19.97148966166933, -43.93426963865519"
"-19.967298620553745, -43.96512978509023"
"-19.928629011714513, -43.89588200625945"
"-19.927466575664102, -43.91172144174156"
"-19.94553824626704, -43.90184091807723"
"-19.896140818072944, -43.92015225647962"
"-19.92800881497219, -43.99267246453454"
"-19.941108327909532, -43.923656912456444"
"-19.96835598578809, -43.95917437654047"
"-19.900281422391373, -43.9547423308495"
"-19.9711868502933, -43.92582719900724"
"-19.966836070860634, -43.99325574335421"
"-19.896185685653762, -43.98225328236313"
"-19.899265300140442, -43.983691442647995"
"-19.91987799006809, -43.97086310173363"
"-19.898746598647232, -43.94713280814013"
"-19.957559151910818, -43.92990434390255"
"-19.900218835377, -43.92961417027025"
"-19.87331637074548, -43.912135962977594"
"-19.91097195799783, -43.994949025334996"
"-19.962292429087096, -43.91435981589712"
"-19.90315510914515, -43.95645873170508"
"-19.94444480368322, -43.92298927336691"
"-19.96876133675277, -43.94754997966188"
"-19.905635784198225, -43.90653037302656"
"-19.90627700595475, -43.92210981195362"
"-19.916038327375045, -43.96131205446798"
"-19.907533003194523, -43.909879796421215"
"-19.943825159548574, -43.900069535221625"
"-19.93568533410952, -43.93677570371826"
"-19.90448505974497, -43.92733283586743"
"-19.9004907123499, -43.98036987639514"
"-19.880225202502533, -43.92701880501782"
"-19.884990952292664, -43.99152379778473"
"-19.950534170976212, -43.91233483181576"
"-19.970734061079852, -43.962157775297825"
"-19.934830735970074, -43.9093821921702"
"-19.968342649953396, -43.916153360533535"
"-19.880926180232567, -43.96974588293606"
"-19.94785767856221, -43.98200593669585"
"-19.96112709744075, -43.94289218047669"
"-19.96624370043136, -43.94852855895339"
"-19.903773514090137, -43.99290396136979"
"-19.960093074373525, -43.96285512259866"
"-19.9008070613656, -43.957922719992126"
"-19.97142778982246, -43.98271081246775"
"-19.954367892322054, -43.9044190446307"
"-19.92958169457294, -43.96069455277473"
"-19.924451160832422, -43.961119405758275"
"-19.943150229960718, -43.89934957874773"
"-19.89293489111893, -43.94608104681661"
"-19.91061063160462, -43.95658933344479"
"-19.893954635667527, -43.95275130187523"
"-19.936169231662465, -43.99383686154309"
"-19.87770517437232, -43.91075771202972"
"-19.939468683329324, -43.939637283258456"
"-19.888674403643073, -43.969247706001134"
"-19.972397054038698, -43.982455337588924"
"-19.930739496216674, -43.91729745941816"
"-19.94205877637837, -43.92949200692823"
"-19.939939510672918, -43.991807109130825"
"-19.948893495595478, -43.94755936445115"
"-19.87477217250064, -43.96555001688302"
"-19.90956785776632, -43.91658652869505"
"-19.970476248647763, -43.99005418101119"
"-19.882309026140376, -43.9322745160849"
"-19.957576223049323, -43.98323624028719"
"-19.883038099347058, -43.93340743919354"
"-19.87448437244358, -43.927441465409714"
"-19.90135107693994, -43.951309502341196"
"-19.96236550342577, -43.987021306309074"
"-19.894567066107427, -43.965432143830704"
"-19.96896671991526, -43.97642136039654"
"-19.932235740814587, -43.939725528664674"
"-19.888121407278955, -43.90502571336901"
"-19.939033727678037, -43.97920342087861"
"-19.912889962150377, -43.93680958571296"
"-19.894206346222386, -43.944787496973795"
"-19.955334027038706, -43.96247869409872"
"-19.940593871031695, -43.92787239443897"
"-19.96522875654611, -43.96437322399201"
"-19.96366903236504, -43.918779573133506"
"-19.962992323881398, -43.92685730931122"
"-19.944956069432305, -43.9463467025237"
"-19.95690687174221, -43.92638959497335"
"-19.93845031439784, -43.91512307850639"
"-19.960391462118412, -43.91183025178853"
"-19.906755922765374, -43.90599755345443"
"-19.901463482156114, -43.961683516398935"
"-19.88796310998469, -43.93228963491022"
"-19.893286276386092, -43.89815311071577"
"-19.917231823439028, -43.94558364101057"
"-19.9270220353286, -43.985796903861996"
"-19.89905591496794, -43.98311639704527"
"-19.967536611987697, -43.923775238338195"
"-19.924326210431445, -43.979161362626805"
"-19.875331772656043, -43.91979627437733"
"-19.88478258661949, -43.9865598082422"
"-19.924504194774233, -43.95048577509366"
"-19.90575674402696, -43.950737428460585"
"-19.89551734816156, -43.89528590618636"
"-19.882382990740513, -43.96323080140011"
"-19.898823245998816, -43.897350369739065"
"-19.957489942669874, -43.96492518419415"
"-19.883025419805104, -43.94667503966241"
"-19.88246275670144, -43.90772523666135"
"-19.941849785989284, -43.89510109334543"
"-19.926441360227386, -43.970727060330354"
"-19.886977629937522, -43.97604497340468"
"-19.945971407818373, -43.96990819976594"
"-19.88481822966535, -43.97646565681992"
"-19.965742098588255, -43.99107898578669"
"-19.87975905049008, -43.954900790947804"
"-19.93331183282174, -43.962213498488"
"-19.933175784304215, -43.89678372694581"
"-19.88879788526602, -43.964909627090016"
"-19.909415381673238, -43.97622638604826"
"-19.893814571866077, -43.990529990465745"
"-19.892026829161413, -43.94087264953376"
"-19.919166404694753, -43.967586415207215"
"-19.889717629281936, -43.89677663192168"
"-19.95915506175144, -43.91792004158136"
"-19.944940666767618, -43.91836783457748"
"-19.918894662912592, -43.93490496630105"
"-19.970345586097434, -43.935420247882924"
"-19.881720097729595, -43.92313358629876"
"-19.90463568038627, -43.92223756009061"
"-19.913266416337915, -43.98485792735625"
"-19.93129263739232, -43.9088022803993"
"-19.94340923685907, -43.9785814629294"
"-19.89067534692804, -43.96388718901444"
"-19.951978152636777, -43.97980521193592"
"-19.904655902570504, -43.968466044799406"
"-19.93596926981534, -43.919447206838036"
"-19.923594799328946, -43.979333997847355"
"-19.955045995360297, -43.91125596963533"
"-19.918493662160415, -43.94238250279149"
"-19.945567747503855, -43.92810557899793"
"-19.90825300129059, -43.93361084705178"
"-19.96911681498138, -43.91393926049108"
"-19.91155769974879, -43.96851295951093"
"-19.972722724094297, -43.936349776428266"
"-19.921705606128167, -43.90259905394134"
"-19.94575600272034, -43.92122149882303"
"-19.89481340457275, -43.90607284470513"
"-19.888483968428773, -43.988114017294336"
"-19.965047325280377, -43.9886529026497"
"-19.948866257642447, -43.91383713387523"
"-19.88277166892118, -43.92810460587494"
"-19.89171056672273, -43.95315751015552"
"-19.909567801542448, -43.9918457192331"
"-19.967086477999338, -43.960498975652264"
"-19.906507830926756, -43.91750075953205"
"-19.962407611962192, -43.98188777534361"
"-19.897423062421645, -43.90546664533974"
"-19.92160445787045, -43.932857552333694"
"-19.92938643439799, -43.983706659820584"
"-19.971763023559063, -43.949841039985266"
"-19.921090909979164, -43.90095033515144"
"-19.896931411937476, -43.90754882038727"
"-19.895464117216363, -43.94321314296029"
"-19.924534203393414, -43.92605744092667"
"-19.877347385216538, -43.95186142707596"
"-19.971075500626124, -43.96169248193961"
"-19.926214373346124, -43.89721610574228"
"-19.89064485771779, -43.988009190843655"
"-19.960367123312654, -43.92017966980704"
"-19.95679438864816, -43.98737663590131"
"-19.921328609972235, -43.91164086477719"
"-19.889933769449172, -43.90613824117688"
"-19.917059571913036, -43.941373235711325"
"-19.924388282958745, -43.929975821909636"
"-19.962454530995718, -43.89657748795417"
"-19.891392966799966, -43.95826916378948"
"-19.88277415974942, -43.952024932663264"
"-19.911901702709137, -43.91154292146908"
"-19.873918720460914, -43.96118698396367"
"-19.93029168479301, -43.99034651325888"
"-19.955633494863076, -43.91739149284759"
"-19.95133906058424, -43.9405903922096"
"-19.938039581599842, -43.94843296823735"
"-19.954213600452178, -43.96703708366492"
"-19.972546942612738, -43.931862132265735"
"-19.94604423367498, -43.9860484519717"
"-19.93246428858084, -43.945624535347314"
"-19.921256158670875, -43.937959747433915"
"-19.88834500773848, -43.98006776731145"
"-19.95923352332081, -43.921774587943545"
"-19.8990232867322, -43.97510286678454"
"-19.888400200941316, -43.92996698652251"
"-19.96107997801691, -43.990616630593664"
"-19.966442904660934, -43.90099056636006"
"-19.959216537383373, -43.93447319561641"
"-19.887647634190802, -43.90234747831933"
"-19.91350313910977, -43.946332859551326"
"-19.967055293351887, -43.94623571409109"
"-19.926138221715142, -43.9027429661554"
"-19.94340545465223, -43.940928979602205"
"-19.880053724071836, -43.930962806063135"
"-19.915839184520788, -43.98914992956342"
"-19.924952795105863, -43.98454705894574"
"-19.946469533629422, -43.93734421110239"
"-19.964935304343342, -43.99284210364117"
"-19.951783500233926, -43.944570578293224"
"-19.900051001038133, -43.94797873561727"
"-19.961594928516323, -43.98964910312853"
"-19.896626606195916, -43.99360700210904"
"-19.91695614539792, -43.99246183305188"
"-19.912255517441704, -43.982280215075704"
"-19.90068920894721, -43.90717996092665"
"-19.918151269149714, -43.979668203141465"
"-19.901735197706536, -43.93769915900406"
"-19.91122838835596, -43.97324090246694"
"-19.949013002407785, -43.91734319992143"
"-19.931169784581986, -43.91627760858356"
"-19.96962587113166, -43.945024604037776"
"-19.91104666837116, -43.92164559027302"
"-19.911208834280362, -43.968029252879916"
"-19.93995614224134, -43.924473197753365"
"-19.949015472203648, -43.94991147714219"
"-19.91121670841617, -43.94675445855402"
"-19.88649559356186, -43.96631191052225"
"-19.880016049883178, -43.97957979795875"
"-19.966497679538705, -43.99212932606417"
"-19.87950299907838, -43.905543218468964"
"-19.95360635380573, -43.95268231741562"
"-19.93236538331661, -43.90818939478618"
"-19.90562930474282, -43.990694376374776"
"-19.95265710215267, -43.91777673744418"
"-19.963160717817093, -43.98278865380027"
"-19.965990712657575, -43.971317198346505"
"-19.89990973945871, -43.94104732758558"
"-19.94449989020948, -43.90077176048674"
"-19.923677198367123, -43.925037463536505"
"-19.88654047795948, -43.93199661458848"
"-19.8765923171327, -43.96846110081228"
"-19.892021098881404, -43.93794420178069"
"-19.926348162999034, -43.90043619796211"
"-19.95461085079999, -43.99292310482717"
"-19.97223620795334, -43.95966137860175"
"-19.880063721907558, -43.932897613227496"
"-19.92841272814161, -43.93129429183514"
"-19.92175127775869, -43.92170849507461"
"-19.890556782206406, -43.929141821150274"
"-19.893998922237, -43.98392217674874"
"-19.8755525183586, -43.919494753124866"
"-19.88597514651591, -43.96228796402228"
"-19.91297125223534, -43.905315274312095"
"-19.886745786812032, -43.97837821351122"
"-19.907100381509757, -43.971021388041606"
"-19.90198313347281, -43.94363256568503"
"-19.939905146007803, -43.95141872836627"
"-19.954314125677193, -43.987763525590644"
"-19.916866744861103, -43.92839510398076"
"-19.900949050062454, -43.9822225057273"
"-19.874528381904234, -43.94527002411171"
"-19.92408616979086, -43.938777992001974"
"-19.911504614833685, -43.94237875732902"
"-19.967066207232698, -43.92863238675369"
"-19.910987867508254, -43.91386312887128"
"-19.904424709356505, -43.961492006098666"
"-19.925807309207645, -43.93435844884954"
"-19.89235745652105, -43.97806069109269"
"-19.876671528084554, -43.92542420185938"
"-19.8821783048751, -43.905405900113585"
"-19.9033809980572, -43.97351984347134"
"-19.898560427623874, -43.954462384154425"
"-19.927449514873082, -43.95654814047679"
"-19.92003952129425, -43.974423221570724"
"-19.962649371766158, -43.96409712429289"
"-19.950609451135584, -43.9132644543052"
"-19.89220855463862, -43.89624977226116"
"-19.875975979788887, -43.93329488939173"
"-19.939331711732226, -43.95945551619394"
"-19.93042638739928, -43.92931948131684"
"-19.892557843607637, -43.920464686949785"
"-19.898269425597192, -43.89801956289907"
"-19.9664037401166, -43.99055862146236"
"-19.90797392413815, -43.960902552999116"
"-19.87799067663945, -43.90326277830071"
"-19.900549241471232, -43.919264316089865"
"-19.923042295143247, -43.91453930937743"
"-19.94907981159375, -43.91676842856212"
"-19.955057319676673, -43.9020922725827"
"-19.87776377341648, -43.99394509781185"
"-19.927078939688027, -43.9147428863807"
"-19.91629054385039, -43.94391378304998"
"-19.941559829917065, -43.97684677632882"
"-19.947453076254675, -43.93773489783137"
"-19.971791421645094, -43.983529504726754"
"-19.926792007245574, -43.895295091554146"
"-19.933510719796196, -43.93727217648491"
"-19.875123144915253, -43.98674030046356"
"-19.93498767404609, -43.962989154671234"
"-19.89426238683396, -43.935203556118786"
"-19.944973919553103, -43.98111410775051"
"-19.929216389393513, -43.93180467812106"
"-19.884598766181774, -43.915724626150954"
"-19.888271839697246, -43.9005900121171"
"-19.920986297847094, -43.939403125377474"
"-19.961760660212708, -43.93593175378029"
"-19.906704025567667, -43.960139120535416"
"-19.88090535283628, -43.94922134347447"
"-19.9604166322996, -43.9877279245289"
"-19.968999648685898, -43.92092471686554"
"-19.909261285978452, -43.91846720332891"
"-19.915573546538685, -43.93499751510088"
"-19.927184068694846, -43.94873955396731"
"-19.96381429251046, -43.915818656028925"
"-19.970428715514288, -43.966275846900125"
"-19.892265187752436, -43.94559911025129"
"-19.93859835344354, -43.93487703461631"
"-19.940892203766797, -43.901494643969606"
"-19.933356288457603, -43.896734573649965"
"-19.948661404272663, -43.93934751538653"
"-19.954653698865485, -43.91971930155035"
"-19.939400275748913, -43.946469870079426"
"-19.93894053438743, -43.953721217601384"
"-19.931677958896028, -43.981530006109445"
"-19.873833229602127, -43.9419745137192"
"-19.936461290176208, -43.9007516335778"
"-19.87577137313886, -43.99061247893344"
"-19.88183850883846, -43.92056329886976"
"-19.943098647692565, -43.90558348532455"
"-19.90583783061743, -43.95895322887892"
"-19.874444180099662, -43.96202359501409"
"-19.887452570750025, -43.92651749002164"
"-19.95805098086887, -43.89899172645953"
"-19.921894506004413, -43.97854730028568"
"-19.876075743528734, -43.89907841593177"
"-19.96730290703861, -43.89908824828935"
"-19.876086231256018, -43.956370780621214"
"-19.96293108227206, -43.91302252387042"
"-19.88418191747245, -43.92099380065889"
"-19.959584262584425, -43.967565071770075"
"-19.88301781321991, -43.93162328686525"
"-19.88473062223876, -43.907113198343616"
"-19.892169850598147, -43.920512361163446"
"-19.92788687526762, -43.93461234242042"
"-19.931726425455608, -43.896793202871585"
"-19.891144372843883, -43.911413113200034"
"-19.935403306309905, -43.9173802447859"
"-19.961984233413396, -43.940469769764576"
"-19.941689102115777, -43.99202427196684"
"-19.953609203941596, -43.9731402107352"
"-19.935548957205402, -43.992066625639474"
"-19.88088055250247, -43.90849465964895"
"-19.939487050097274, -43.920585759676406"
"-19.956765379483432, -43.97465396940729"
"-19.972420242224874, -43.93517697553871"
"-19.898568192372785, -43.926801980617675"
"-19.913450517368695, -43.95096987095934"
"-19.90409866102672, -43.91625993498604"
"-19.896143030801824, -43.977152846408366"
"-19.91436274213791, -43.992547643197156"
"-19.874378022130543, -43.92425857038912"
"-19.92852236445174, -43.927656911105096"
"-19.92887019823087, -43.99066942163194"
"-19.89245581552634, -43.95704510278681"
"-19.946587111908777, -43.91152350360345"
"-19.889746187216474, -43.958679705831294"
"-19.915095362937723, -43.98199459927353"
"-19.95333045622302, -43.901216894905716"
"-19.884728638083885, -43.973208158775975"
"-19.935629714410183, -43.98204673130963"
"-19.914821775732058, -43.973079652358294"
"-19.956330739509145, -43.92105656684729"
"-19.900460116935133, -43.95493668488949"
"-19.890717575755964, -43.91336550304592"
"-19.959528521191487, -43.99214569465681"
"-19.95837330840725, -43.8977876017688"
"-19.89433574277875, -43.94034657103508"
"-19.950784241903968, -43.93763631004151"
"-19.935470676614504, -43.963135825825965"
"-19.884157060576644, -43.95239316237936"
"-19.881435209801445, -43.92745192556621"
"-19.934440416793766, -43.932517182672306"
"-19.94906921190368, -43.96075741740461"
"-19.872873101437673, -43.935423732563976"
"-19.8734143429436, -43.89957610327859"
"-19.905790914350412, -43.941176254834836"
"-19.89785826808701, -43.98839200082678"
"-19.910122800381895, -43.90269034111291"
"-19.908604142162886, -43.987444347765404"
"-19.897723150893256, -43.89932307744466"
"-19.964010602105372, -43.94872407974909"
"-19.940284493892594, -43.975999006909326"
"-19.924672071708997, -43.90840830731756"
"-19.88982440695383, -43.92541133994686"
"-19.891240647015476, -43.9726763857373"
"-19.886451442392087, -43.949841806805516"
"-19.882276897934215, -43.948641920586766"
"-19.917362995246123, -43.9233138820722"
"-19.94000382120346, -43.99319796687437"
"-19.956701449415483, -43.901597452666735"
"-19.889797031429485, -43.9724479147667"
"-19.88345601610182, -43.95705751601694"
"-19.882916365963574, -43.92475265939124"
"-19.967485139060685, -43.910636980134036"
"-19.8933829285646, -43.96665091297622"
"-19.949265688697, -43.99368742402537"
"-19.916818491033876, -43.968927515877766"
"-19.903979413393795, -43.954248065273376"
"-19.934220412643427, -43.98279373989085"
"-19.934925382234486, -43.96267719929651"
"-19.940060436459046, -43.98690113518026"
"-19.92874521102129, -43.903064284821276"
"-19.929524961919586, -43.966140768798326"
"-19.88752910050648, -43.97794061436875"
"-19.92637599723975, -43.903363950259255"
"-19.936837259578805, -43.972307134887025"
"-19.932176372591368, -43.89774796289946"
"-19.91871372445177, -43.97419033562244"
"-19.96672602122721, -43.96695037813489"
"-19.87810213491209, -43.910384764794856"
"-19.903988622382027, -43.912870866658956"
"-19.934571537187296, -43.991343991146636"
"-19.898985781718594, -43.91238699077472"
"-19.88095596772658, -43.92360324959538"
"-19.93057572200764, -43.99196346341942"
"-19.88713150703811, -43.921264888685506"
"-19.927513859183968, -43.950464409189934"
"-19.91281053210025, -43.910134439393815"
"-19.907746904871622, -43.913131488787"
"-19.879350825732253, -43.95052971664701"
"-19.918023162112615, -43.92411609315088"
"-19.946562650489764, -43.910346401539144"
"-19.902958218268477, -43.96829674469206"
"-19.89056859815176, -43.98798777301212"
"-19.96762950948061, -43.96623528133555"
"-19.935930195589957, -43.98451228983889"
"-19.91885639695918, -43.91565838610731"
"-19.90032675271557, -43.93003804586268"
"-19.95641198353901, -43.98815372418218"
"-19.897744206084457, -43.95995584020077"
"-19.92143826323105, -43.9210522929159"
"-19.93847043412806, -43.94852386629749"
"-19.93281213925989, -43.92948898124217"
"-19.96372944819502, -43.9185622993148"
"-19.888648528647124, -43.94747499292035"
"-19.88324068526923, -43.97656510132569"
"-19.95742275347625, -43.96091179605181"
"-19.907627937210762, -43.93706360204538"
"-19.93126346666262, -43.95267245216578"
"-19.95516634428361, -43.908181112585076"
"-19.900381862629906, -43.96865218259913"
"-19.959573825797776, -43.917161397520616"
"-19.926489265202363, -43.904956074448044"
"-19.90092473903951, -43.94839710475477"
"-19.876668601519565, -43.959247513493494"
"-19.907557551261185, -43.90838660941796"
"-19.955043911894457, -43.91994316312545"
"-19.886559732492312, -43.96410470953874"
"-19.92268542545182, -43.938124573463995"
"-19.881291658708566, -43.939812907587516"
"-19.923038350383006, -43.986704063136784"
"-19.883237785934938, -43.912179438599054"
"-19.899960590563442, -43.93094634441591"
"-19.9014268928399, -43.92843413883175"
"-19.944478467039097, -43.955577147337024"
"-19.93830667914728, -43.98385855286838"
"-19.95955879109025, -43.96269233512668"
"-19.877634920326926, -43.99387395889705"
"-19.965316832830318, -43.97903031809181"
"-19.96470522173661, -43.98269263590085"
"-19.965791768784786, -43.93466198589834"
"-19.929462849249138, -43.93582731667348"
"-19.89506739309077, -43.922036381552445"
"-19.938072095910936, -43.97412210616399"
"-19.935384011699107, -43.94526069526931"
"-19.922121597628802, -43.99060739667801"
"-19.87926429778133, -43.9406465677942"
"-19.931348959345673, -43.98493585889931"
"-19.93661923095155, -43.92555518489502"
"-19.92854502545258, -43.97486928895253"
"-19.966085204155167, -43.91282202268102"
"-19.896786581805735, -43.89529277902484"
"-19.932514795167602, -43.95471365925986"
"-19.947071222015772, -43.914012980400166"
"-19.93676143089981, -43.94779227496437"
"-19.935560445097348, -43.92692152049288"
"-19.968665139063845, -43.91742210304123"
"-19.920583450928465, -43.96423432037331"
"-19.90066060937245, -43.94735401213717"
"-19.902330502177247, -43.89749085296323"
"-19.970004368230658, -43.94802834594072"
"-19.952062239296527, -43.9828182665942"
"-19.905295653475058, -43.98870192496373"
"-19.891334220184305, -43.9428703844901"
"-19.928945365245397, -43.90077276451823"
"-19.907360143927548, -43.943457815531396"
"-19.967421316596837, -43.98192008339904"
"-19.940259372553832, -43.97214967944693"
"-19.90585280447212, -43.968960133652914"
"-19.951776238254897, -43.973424156083865"
"-19.881725858786886, -43.96066077952122"
"-19.924404963247408, -43.94037952259693"
"-19.898553135229402, -43.8976467359741"
"-19.906904746024775, -43.923544475503654"
"-19.883900234057307, -43.949622679175974"
"-19.969854532820754, -43.90023781635809"
"-19.911747616602167, -43.978979956611425"
"-19.91288200304038, -43.96174765518403"
"-19.914758940422292, -43.90494633521156"
"-19.919602562476577, -43.918202351767796"
"-19.897812601906065, -43.91793877864779"
"-19.880281257426685, -43.958004851893236"
"-19.95522596730321, -43.98299860811825"
"-19.931268869109406, -43.928868284836"
"-19.893102384943194, -43.918483527064836"
"-19.8990795107973, -43.9212216635296"
"-19.918561298813867, -43.91875728090071"
"-19.93020425280746, -43.994523862707815"
"-19.876816101925833, -43.90419880607618"
"-19.902868720532947, -43.94914753046652"
"-19.92490494975485, -43.971151482666215"
"-19.942292215186846, -43.904485692996154"
"-19.900182215521927, -43.94101008228524"
"-19.892880875598472, -43.93915687831198"
"-19.920066413068618, -43.967283117931046"
"-19.87659029920966, -43.95245651943832"
"-19.934219026664415, -43.938188257474586"
"-19.916827163554487, -43.9186450735901"
"-19.90735007539761, -43.9483725757408"
"-19.913601789044172, -43.91517485687239"
"-19.93206444328544, -43.93244792559186"
"-19.90584770901358, -43.9923446028384"
"-19.87310863276998, -43.96435189931897"
"-19.935458342492524, -43.96227418849856"
"-19.884849687573283, -43.98502780805412"
"-19.96585460109227, -43.910382395469"
"-19.93123015554544, -43.98436233495231"
"-19.90642068413986, -43.9252931898158"
"-19.963556406421436, -43.97148498872611"
"-19.937087740231387, -43.94293029080422"
"-19.945719257790397, -43.98057231572134"
"-19.943869335176814, -43.920645909722914"
"-19.905997617556277, -43.94216040354822"
"-19.939540576265752, -43.98205731864607"
"-19.88963436788807, -43.958191593948484"
"-19.934629284500097, -43.99305351719829"
"-19.90243566542084, -43.98007299626281"
"-19.91230292652861, -43.950021194664295"
"-19.894152768009928, -43.9720206808978"
"-19.92413800784484, -43.965860621960736"
"-19.957457904186388, -43.92832219067753"
"-19.91778062503538, -43.912310815675376"
"-19.878678619820946, -43.91784657030919"
"-19.91762108951238, -43.92745062019944"
"-19.88759976385881, -43.97856347102406"
"-19.8810115364876, -43.960789063560405"
"-19.896431226294357, -43.95249729772843"
"-19.89168056276118, -43.94909892140992"
"-19.90944568363473, -43.899948599442304"
"-19.93473618575949, -43.9870879225956"
"-19.902283180177253, -43.91536652721125"
"-19.945571948522808, -43.96368698201626"
"-19.944839933364634, -43.93252549582298"
"-19.94752480362931, -43.97599292118464"
"-19.953137538669274, -43.959807316275274"
"-19.87302253868524, -43.91594290630807"
"-19.898704991321843, -43.953612643376296"
"-19.877446552421056, -43.956318749693715"
"-19.932736043771143, -43.9720045986834"
"-19.923271836200783, -43.92648373454022"
"-19.923023134454038, -43.9506819736765"
